50	55.81	69.57	46.60	59.39	68.53	63.64	94.44	82.72	88.20	81.00
90	62.54	72.08	55.22	66.11	74.62	70.11	95.19	85.67	90.18	83.27
30	66.02	69.39	62.96	71.43	76.09	73.68	94.65	88.81	91.64	86.17
440	64.48	71.53	58.69	66.76	73.66	70.04	94.66	86.70	90.51	84.42
470	65.64	71.41	60.74	67.90	74.32	70.96	94.68	87.33	90.86	84.39
450	64.55	70.33	59.65	67.34	73.84	70.44	94.54	87.08	90.66	84.16
265	65.15	72.35	59.25	67.52	75.26	71.18	95.34	86.69	90.81	84.50
210	64.83	71.35	59.40	67.17	74.12	70.48	94.82	86.71	90.58	83.70
495	64.94	71.26	59.64	66.92	73.54	70.07	94.61	86.94	90.61	84.13
280	64.02	72.53	57.29	65.95	73.92	69.71	95.11	85.80	90.21	82.84
135	65.36	73.25	59.01	65.80	72.89	69.16	94.92	86.38	90.45	84.04
530	64.43	71.25	58.79	66.29	73.24	69.59	94.64	86.54	90.41	83.93
120	63.18	73.71	55.28	60.86	68.17	64.31	94.24	84.66	89.20	81.27
515	64.74	71.06	59.45	66.85	73.57	70.05	94.62	86.84	90.56	83.93
205	64.25	70.25	59.19	66.57	73.74	69.97	94.65	86.66	90.48	83.81
155	65.64	70.76	61.21	66.03	72.79	69.25	94.20	86.61	90.25	82.36
535	64.75	72.54	58.47	66.69	73.90	70.11	94.95	86.56	90.56	84.19
275	63.78	72.17	57.14	65.82	73.74	69.55	95.03	85.76	90.15	82.75
360	65.02	71.10	59.89	66.52	73.07	69.64	94.52	86.91	90.56	84.46
455	64.18	69.72	59.45	67.15	73.61	70.23	94.43	86.99	90.55	84.03
545	64.67	71.65	58.92	66.70	73.67	70.02	94.72	86.67	90.51	84.04
425	63.83	69.72	58.85	66.69	73.07	69.74	94.33	86.90	90.46	83.94
480	64.38	71.15	58.79	66.71	73.59	69.98	94.64	86.67	90.48	83.71
100	68.27	73.58	63.67	65.54	71.85	68.55	94.23	86.99	90.47	82.61
535	64.44	71.22	58.83	66.34	73.26	69.63	94.63	86.57	90.42	83.96
350	63.45	69.93	58.06	66.94	73.86	70.23	94.59	86.54	90.39	83.14
500	65.32	72.80	59.23	66.98	74.02	70.32	94.86	86.79	90.64	84.64
190	64.13	70.57	58.77	68.33	75.32	71.65	95.14	87.32	91.06	83.96
235	64.85	72.96	58.37	67.07	74.70	70.68	95.22	86.35	90.57	83.72
205	64.23	75.46	55.91	65.05	73.16	68.87	95.39	85.48	90.16	83.68
155	61.13	70.43	54.00	66.07	74.22	69.90	95.26	85.76	90.26	82.85
270	63.71	71.62	57.37	66.12	73.82	69.76	94.94	85.96	90.22	82.92
525	64.59	71.20	59.10	66.85	73.65	70.08	94.67	86.77	90.55	83.94
120	65.66	73.79	59.14	65.60	72.78	69.00	95.01	86.36	90.48	84.15
200	63.84	69.65	58.92	66.04	73.23	69.45	94.52	86.50	90.33	83.60
490	63.96	70.58	58.48	66.22	73.05	69.47	94.58	86.57	90.40	83.86
75	63.23	76.56	53.85	58.90	67.80	63.04	94.88	83.38	88.76	81.22
270	65.11	72.73	58.93	67.24	75.16	70.98	95.43	86.55	90.77	84.47
390	62.50	68.25	57.64	66.56	73.08	69.67	94.25	86.70	90.32	83.48
285	64.38	70.09	59.53	67.40	73.68	70.40	94.53	87.32	90.78	84.68
95	66.48	76.58	58.74	65.45	73.78	69.37	95.89	85.96	90.66	84.63
25	65.17	67.44	63.04	72.29	76.92	74.53	94.59	88.89	91.65	86.10
445	64.62	71.80	58.75	66.69	73.67	70.01	94.72	86.67	90.51	84.44
30	66.67	86.67	54.17	66.34	77.91	71.66	97.49	84.34	90.44	84.27
20	68.42	70.27	66.67	76.92	79.37	78.13	94.69	91.21	92.92	86.44
275	64.13	73.44	56.92	65.19	72.90	68.83	95.16	85.83	90.26	83.53
160	62.87	69.42	57.44	65.70	72.90	69.11	94.40	86.12	90.07	83.19
210	64.00	75.61	55.48	64.90	73.21	68.80	95.50	85.36	90.14	83.77
440	65.87	71.50	61.06	67.99	74.51	71.10	94.72	87.36	90.89	84.04
150	64.19	76.61	55.23	63.00	71.29	66.89	95.17	84.83	89.71	82.44
30	80.39	83.67	77.36	80.22	82.95	81.56	96.67	93.21	94.90	91.94
255	63.68	71.33	57.52	66.09	73.89	69.77	94.96	85.94	90.23	82.93
510	65.03	72.79	58.77	66.81	74.01	70.22	94.92	86.63	90.59	84.47
370	61.95	68.09	56.83	66.36	73.00	69.52	94.33	86.58	90.29	83.41
160	63.09	68.31	58.61	66.40	72.97	69.53	94.35	86.70	90.36	82.92
340	64.92	70.52	60.15	67.06	73.52	70.14	94.57	87.18	90.72	84.85
295	64.47	72.11	58.29	66.34	73.94	69.94	94.98	86.14	90.35	82.92
360	63.67	70.48	58.06	67.13	74.23	70.50	94.76	86.55	90.47	83.46
460	64.08	71.21	58.25	66.53	73.55	69.86	94.66	86.48	90.38	83.59
300	64.10	69.31	59.62	67.33	73.61	70.33	94.48	87.33	90.76	84.60
180	66.48	72.02	61.73	67.45	74.45	70.78	94.86	86.95	90.74	83.17
435	64.07	71.37	58.12	66.62	73.70	69.98	94.73	86.47	90.41	83.40
35	69.92	74.14	66.15	74.07	79.21	76.56	96.16	90.35	93.17	87.15
10	75.56	80.95	70.83	70.00	75.00	72.41	94.93	90.22	92.51	88.17
235	65.25	69.86	61.20	67.17	74.24	70.53	94.66	86.70	90.51	82.75
335	64.94	70.60	60.12	67.10	73.67	70.23	94.64	87.16	90.75	84.86
