405	79.51	75.81	83.58	81.21	79.42	80.31	93.76	95.09	94.42	89.59
15	66.67	83.33	55.56	70.91	79.59	75.00	96.62	86.96	91.53	89.13
145	74.43	72.10	76.92	77.78	77.97	77.87	93.59	92.83	93.21	86.99
415	77.64	71.14	85.44	80.75	76.88	78.76	92.18	95.69	93.91	88.05
550	78.69	74.66	83.17	80.99	78.91	79.94	93.49	95.06	94.27	88.88
455	78.14	74.40	82.27	80.83	78.95	79.88	93.50	94.88	94.19	88.92
460	77.70	73.54	82.35	80.25	78.25	79.24	93.23	94.67	93.95	88.18
305	77.99	72.33	84.62	81.53	78.62	80.05	93.04	95.57	94.29	87.89
475	77.31	73.77	81.20	80.21	78.34	79.26	93.40	94.61	94.00	88.26
170	72.16	62.40	85.55	73.26	65.59	69.21	87.76	95.78	91.59	83.92
320	76.72	70.49	84.15	79.95	76.47	78.17	92.21	95.40	93.78	87.20
365	79.27	75.62	83.29	81.19	79.81	80.49	93.98	94.93	94.45	89.50
230	77.66	71.02	85.69	80.75	76.98	78.82	92.30	95.63	93.94	87.01
475	76.85	73.80	80.17	79.28	77.84	78.55	93.49	94.33	93.91	88.15
440	76.91	70.30	84.88	80.52	76.95	78.69	92.20	95.54	93.84	87.71
410	76.44	72.57	80.75	79.39	77.44	78.40	92.84	94.35	93.59	87.32
235	76.91	70.34	84.82	80.21	77.14	78.65	92.47	95.54	93.98	87.40
190	72.59	63.29	85.09	74.80	68.17	71.33	88.69	95.64	92.03	84.38
330	75.05	70.40	80.36	78.70	76.86	77.77	92.43	94.02	93.22	86.37
135	78.59	74.71	82.90	74.31	70.98	72.60	91.44	94.16	92.78	87.35
270	78.42	74.84	82.36	79.60	77.75	78.66	93.09	94.59	93.84	88.29
230	76.97	71.74	83.01	80.90	78.82	79.85	93.25	95.16	94.20	87.59
340	77.10	73.01	81.66	80.23	78.17	79.19	93.26	94.81	94.03	87.45
200	75.08	68.50	83.05	76.67	72.63	74.59	90.90	94.67	92.75	85.99
535	78.06	74.32	82.19	80.62	78.70	79.65	93.49	94.85	94.16	88.59
355	77.59	71.38	84.99	80.72	77.31	78.98	92.48	95.59	94.01	88.16
440	79.79	77.48	82.24	81.68	81.17	81.42	94.53	94.61	94.57	89.46
60	75.50	72.15	79.17	73.96	72.25	73.10	91.51	93.17	92.34	86.19
210	74.37	66.07	85.06	76.16	70.74	73.35	89.84	95.40	92.54	85.34
75	73.25	76.16	70.55	72.48	75.96	74.18	94.34	90.32	92.29	86.16
355	77.93	73.95	82.35	79.41	77.61	78.50	93.30	94.66	93.97	87.95
35	78.20	82.54	74.29	81.82	85.71	83.72	97.45	92.89	95.12	90.37
450	77.17	74.24	80.33	79.88	78.54	79.20	93.65	94.37	94.01	88.42
190	78.85	76.21	81.68	77.15	75.32	76.23	92.88	94.14	93.51	88.71
490	77.23	71.64	83.77	79.52	76.33	77.89	92.35	95.16	93.73	87.94
335	75.25	70.52	80.67	78.95	77.04	77.98	92.48	94.19	93.33	86.35
260	76.94	70.63	84.47	80.03	76.74	78.35	92.37	95.38	93.85	86.80
20	72.29	85.71	62.50	65.08	74.55	69.49	96.02	85.61	90.52	85.89
460	78.67	74.95	82.79	81.24	79.24	80.23	93.52	94.99	94.25	89.18
75	75.94	69.95	83.04	75.63	71.29	73.40	90.81	94.83	92.78	85.53
105	82.76	78.35	87.69	82.12	79.51	80.79	93.69	96.02	94.84	89.20
80	73.14	75.74	70.72	72.10	75.68	73.85	94.19	90.23	92.17	86.14
120	84.30	80.44	88.54	85.49	83.90	84.69	95.07	96.43	95.74	90.31
305	76.53	71.53	82.28	79.79	77.66	78.71	92.77	94.69	93.72	86.83
380	76.91	73.26	80.95	79.98	78.30	79.13	93.20	94.40	93.80	87.75
310	76.54	72.10	81.56	79.93	78.12	79.01	93.07	94.55	93.80	87.06
30	70.97	65.67	77.19	68.97	68.18	68.57	90.98	92.11	91.54	85.54
420	79.20	75.90	82.80	81.27	79.54	80.40	93.82	94.98	94.39	89.53
225	78.43	76.31	80.68	78.68	77.47	78.07	93.42	94.15	93.78	88.64
340	75.37	70.05	81.56	78.62	76.19	77.38	92.21	94.48	93.33	86.34
280	79.20	74.57	84.45	82.85	80.99	81.91	94.05	95.51	94.78	88.98
385	76.61	71.18	82.95	79.31	76.05	77.65	92.19	94.99	93.57	87.67
250	77.53	72.08	83.86	81.03	78.56	79.78	93.19	95.37	94.27	87.96
165	72.73	63.89	84.39	73.35	66.94	70.00	88.63	95.34	91.86	84.45
415	78.06	73.48	83.24	80.76	78.45	79.59	93.28	95.16	94.21	88.09
170	77.56	74.75	80.59	75.26	73.86	74.55	92.46	93.49	92.97	87.42
480	77.39	73.88	81.26	79.41	77.59	78.49	93.31	94.54	93.92	88.39
470	76.65	70.94	83.35	80.09	76.93	78.48	92.45	95.23	93.82	87.71
70	67.18	69.05	65.41	69.12	72.12	70.59	92.97	89.56	91.23	85.04
350	78.59	74.01	83.79	80.82	78.64	79.72	93.37	95.14	94.25	88.29
25	70.59	75.00	66.67	68.42	72.22	70.27	93.54	88.89	91.16	85.65
140	83.81	80.76	87.11	84.20	83.76	83.98	95.43	95.60	95.52	90.72
320	75.99	70.23	82.77	80.00	77.21	78.58	92.25	94.90	93.56	86.71
430	77.86	73.04	83.35	80.05	77.43	78.72	92.89	95.07	93.97	88.46
120	73.14	75.35	71.05	75.68	78.25	76.94	94.84	91.71	93.25	87.41
325	78.94	75.33	82.91	81.85	80.99	81.41	94.39	95.03	94.71	89.68
200	78.40	72.09	85.91	80.64	76.88	78.72	92.46	95.74	94.07	87.33
130	75.22	73.26	77.29	77.60	77.60	77.60	93.56	93.15	93.35	86.99
245	77.77	71.27	85.58	81.06	77.42	79.20	92.49	95.65	94.05	87.30
340	77.58	71.36	84.99	79.94	76.23	78.04	92.16	95.47	93.78	88.10
285	77.14	70.66	84.92	79.82	76.55	78.15	92.36	95.40	93.85	87.05
160	78.74	75.99	81.70	81.98	81.09	81.53	94.59	94.85	94.72	89.08
390	75.91	70.74	81.91	78.88	75.70	77.26	92.14	94.83	93.47	87.48
540	78.71	75.21	82.55	81.33	79.46	80.39	93.73	95.03	94.37	88.92
115	82.76	80.00	85.71	82.08	81.29	81.69	94.66	95.29	94.98	89.42
425	77.33	71.66	83.99	80.57	77.72	79.12	92.69	95.26	93.95	88.19
220	75.23	68.93	82.78	79.54	76.90	78.20	92.35	94.94	93.62	86.39
230	77.74	74.57	81.20	78.48	76.70	77.58	92.86	94.28	93.57	88.06
140	79.17	75.35	83.39	75.20	71.94	73.53	91.72	94.35	93.02	87.69
150	80.22	75.26	85.88	81.09	78.37	79.71	93.25	95.59	94.40	88.33
110	76.74	70.97	83.54	74.91	71.01	72.91	90.92	94.66	92.76	86.68
495	77.78	73.99	81.98	79.89	78.11	78.99	93.35	94.54	93.94	88.52
95	77.31	71.32	84.40	74.00	69.81	71.84	90.62	94.51	92.53	85.85
75	75.00	69.23	81.82	74.06	70.09	72.02	90.05	94.07	92.01	86.63
60	78.40	75.60	81.41	71.86	73.17	72.51	92.52	91.92	92.22	86.06
345	78.19	73.30	83.77	80.73	78.27	79.48	93.12	95.21	94.15	87.88
50	66.32	71.11	62.14	66.67	71.33	68.92	93.61	88.20	90.83	83.75
90	72.89	64.62	83.58	74.27	67.80	70.89	88.34	95.07	91.58	84.28
30	76.00	82.61	70.37	77.55	82.61	80.00	97.01	91.29	94.07	90.51
440	78.61	74.87	82.73	81.32	79.49	80.39	93.64	95.01	94.32	89.15
470	77.69	73.57	82.32	80.20	78.14	79.15	93.24	94.72	93.98	88.40
450	77.35	71.64	84.04	80.54	77.41	78.95	92.61	95.38	93.97	88.10
265	78.34	73.71	83.58	82.09	79.95	81.00	93.68	95.30	94.48	88.70
210	75.08	68.83	82.57	77.76	74.12	75.90	91.53	94.79	93.13	86.14
495	78.28	74.71	82.21	80.67	78.48	79.56	93.42	94.85	94.13	88.76
280	76.65	73.01	80.68	78.71	77.61	78.16	93.11	93.93	93.52	86.91
135	76.68	75.00	78.45	78.80	79.21	79.00	94.25	93.43	93.84	87.83
530	77.91	73.65	82.69	79.60	77.21	78.39	92.96	94.79	93.87	88.39
120	79.21	74.01	85.21	75.80	71.47	73.57	91.08	94.91	92.96	87.00
515	77.91	74.57	81.58	80.36	78.74	79.54	93.64	94.64	94.14	88.53
205	73.07	65.53	82.58	74.82	70.03	72.35	89.82	94.71	92.20	85.04
155	79.68	74.94	85.06	80.24	77.44	78.82	93.01	95.33	94.15	88.05
535	78.87	75.46	82.60	81.44	79.70	80.56	93.81	94.98	94.39	89.01
275	76.67	72.87	80.90	79.05	77.62	78.33	93.00	94.05	93.52	86.91
360	79.87	75.49	84.79	81.47	79.37	80.41	93.69	95.37	94.52	89.70
455	77.06	71.46	83.63	80.66	77.74	79.17	92.70	95.29	93.98	88.02
545	78.38	74.86	82.24	81.10	79.30	80.19	93.72	94.93	94.32	88.75
425	76.66	73.34	80.30	79.85	78.05	78.94	93.34	94.50	93.92	88.23
480	79.05	75.69	82.73	81.50	80.09	80.79	93.92	94.85	94.38	89.02
100	82.17	78.23	86.53	81.82	80.00	80.90	93.93	95.63	94.77	88.97
535	77.50	73.57	81.88	79.52	77.32	78.41	93.05	94.67	93.86	88.26
350	75.64	71.45	80.36	79.63	77.73	78.67	92.91	94.41	93.65	86.96
500	79.41	76.09	83.04	82.07	80.55	81.30	94.07	95.09	94.58	89.49
190	80.75	77.63	84.12	83.76	83.00	83.38	95.12	95.42	95.27	90.21
235	76.70	73.15	80.61	77.93	76.65	77.28	93.00	93.76	93.38	87.39
205	78.77	76.33	81.36	78.67	76.92	77.79	93.22	94.39	93.80	88.51
155	77.02	74.84	79.33	79.33	79.15	79.24	94.15	93.87	94.01	88.18
270	76.23	71.86	81.17	78.74	77.09	77.91	92.74	94.13	93.43	86.77
525	77.90	73.97	82.26	80.27	78.32	79.28	93.28	94.69	93.98	88.43
120	77.86	74.04	82.10	77.25	76.33	76.79	92.87	93.81	93.34	88.04
200	74.84	67.72	83.62	77.31	73.58	75.40	91.19	94.95	93.03	86.19
490	78.07	74.70	81.75	80.09	78.46	79.26	93.60	94.62	94.11	88.75
75	78.96	74.88	83.52	75.37	74.63	75.00	92.63	93.52	93.07	86.66
270	79.65	75.45	84.35	83.49	82.20	82.84	94.53	95.45	94.99	89.40
390	76.45	69.22	85.36	79.52	75.00	77.19	91.44	95.69	93.52	87.44
285	78.61	73.84	84.03	81.75	79.31	80.51	93.57	95.59	94.57	89.37
95	73.64	69.23	78.64	72.59	70.41	71.48	90.83	93.30	92.05	85.39
25	68.35	81.82	58.70	70.11	78.21	73.94	96.49	86.84	91.41	88.79
445	78.53	74.21	83.39	81.30	78.98	80.12	93.35	95.22	94.27	88.97
30	71.76	79.66	65.28	71.58	79.07	75.14	95.36	88.10	91.59	85.08
20	65.67	78.57	56.41	68.12	74.60	71.21	95.24	86.81	90.83	87.01
275	78.06	75.65	80.62	79.74	79.13	79.44	93.89	94.24	94.06	88.27
160	73.00	63.58	85.71	74.82	67.74	71.11	88.48	95.83	92.01	84.29
210	78.57	76.10	81.21	78.40	76.71	77.54	93.13	94.31	93.71	88.48
440	78.46	73.90	83.63	80.47	77.99	79.21	93.16	95.12	94.13	88.42
150	78.37	75.82	81.10	75.56	73.21	74.36	92.07	93.70	92.88	87.24
30	68.04	75.00	62.26	72.16	79.55	75.68	95.90	88.85	92.24	87.50
255	77.23	72.30	82.89	79.43	77.78	78.60	92.87	94.33	93.60	87.29
510	78.71	75.60	82.08	81.28	79.80	80.53	93.87	94.80	94.33	89.09
370	78.29	71.70	86.20	82.32	78.70	80.47	92.73	95.99	94.33	88.64
160	74.51	69.45	80.36	77.08	75.38	76.22	92.00	93.49	92.74	86.31
340	79.36	76.01	83.03	81.82	81.24	81.53	94.54	94.82	94.68	89.94
295	76.92	71.73	82.93	79.53	77.32	78.41	92.71	94.73	93.71	86.77
360	76.30	72.89	80.05	80.41	78.94	79.67	93.45	94.37	93.91	87.59
460	78.20	75.17	81.49	80.35	78.90	79.62	93.64	94.51	94.07	88.59
300	79.77	75.31	84.79	83.33	81.34	82.33	94.26	95.79	95.02	90.08
180	80.53	75.73	85.97	81.72	79.44	80.57	93.85	95.62	94.73	88.76
435	78.56	75.59	81.77	81.09	79.86	80.47	93.91	94.65	94.28	88.64
35	69.92	74.14	66.15	73.64	80.20	76.78	95.61	89.47	92.44	87.15
10	56.41	73.33	45.83	55.88	67.86	61.29	94.93	81.88	87.92	81.72
235	78.17	72.20	85.20	80.76	78.05	79.38	92.97	95.35	94.15	87.41
335	79.88	75.83	84.39	82.63	81.53	82.07	94.46	95.26	94.85	90.09
125	73.60	74.37	72.84	75.47	77.32	76.38	94.28	92.11	93.18	87.12
465	76.64	70.95	83.32	79.29	76.20	77.72	92.26	95.04	93.63	87.70
430	77.33	71.29	84.50	80.68	77.72	79.17	92.62	95.37	93.97	88.01
180	80.06	77.20	83.14	84.47	83.82	84.14	95.29	95.40	95.35	89.91
235	78.74	74.21	83.86	83.21	81.87	82.54	94.35	95.57	94.96	89.39
445	76.80	73.31	80.65	79.83	78.17	78.99	93.35	94.49	93.92	88.19
380	79.21	75.00	83.92	81.17	79.11	80.13	93.54	95.15	94.34	89.36
500	77.85	74.26	81.79	80.57	78.57	79.55	93.50	94.80	94.14	88.53
85	73.71	76.40	71.20	72.51	76.15	74.29	94.30	90.45	92.33	86.69
90	72.90	70.37	75.62	70.45	69.60	70.02	91.23	91.86	91.54	85.11
515	77.83	73.15	83.16	80.03	77.41	78.70	92.91	95.06	93.98	88.35
285	77.91	72.46	84.25	80.74	78.06	79.38	92.99	95.28	94.13	87.94
115	78.91	73.42	85.29	74.50	70.25	72.31	90.84	94.69	92.72	86.45
415	79.01	75.58	82.77	80.81	79.14	79.97	93.75	94.90	94.32	89.34
315	77.56	72.04	84.01	80.46	77.78	79.10	92.94	95.31	94.11	87.71
60	72.27	76.11	68.80	70.86	76.07	73.37	94.68	89.17	91.84	85.78
495	78.53	75.86	81.40	80.96	79.83	80.39	93.94	94.54	94.24	89.09
50	80.18	78.45	81.98	80.58	79.43	80.00	94.39	94.70	94.55	88.94
155	75.48	70.80	80.82	79.26	78.00	78.63	93.06	93.94	93.50	87.04
10	81.36	77.42	85.71	68.75	66.67	67.69	90.78	92.91	91.83	88.78
40	81.69	83.65	79.82	77.59	79.65	78.60	94.57	92.45	93.50	89.17
480	76.04	70.79	82.13	78.94	75.77	77.32	92.18	94.85	93.49	87.38
450	79.29	75.22	83.81	81.85	79.92	80.88	93.77	95.26	94.51	89.45
45	62.43	69.23	56.84	62.86	69.29	65.92	93.37	85.97	89.52	81.64
80	73.68	65.92	83.52	74.77	69.75	72.17	89.30	94.72	91.93	85.40
380	79.02	74.83	83.71	82.05	80.31	81.17	93.85	95.20	94.52	88.60
45	71.91	75.29	68.82	67.91	73.39	70.54	94.07	88.66	91.29	86.07
410	77.51	71.08	85.23	80.63	76.86	78.70	92.21	95.64	93.89	88.05
490	77.22	73.27	81.62	79.22	76.81	78.00	92.81	94.56	93.68	88.08
435	78.53	74.92	82.50	81.17	79.32	80.24	93.65	95.01	94.33	89.10
105	73.05	74.74	71.43	75.00	77.17	76.07	94.43	91.72	93.06	87.34
415	79.15	76.38	82.13	81.73	80.90	81.31	94.32	94.68	94.50	89.00
100	74.39	78.41	70.77	75.40	78.98	77.15	95.48	91.27	93.33	88.20
140	76.03	75.25	76.82	78.02	79.20	78.61	94.35	92.57	93.45	88.06
60	79.87	73.78	87.05	81.01	75.74	78.29	92.07	96.38	94.18	87.94
465	78.41	74.32	82.97	80.89	78.75	79.81	93.40	95.06	94.22	88.95
190	74.54	69.00	81.05	75.77	72.69	74.20	91.15	93.84	92.48	85.88
315	77.18	71.47	83.88	79.82	76.42	78.08	92.27	95.26	93.74	87.88
410	75.89	70.83	81.72	78.47	75.46	76.94	92.06	94.62	93.32	87.42
145	75.62	74.31	76.98	77.49	77.86	77.67	93.96	93.16	93.56	87.74
225	78.75	74.53	83.49	83.80	82.65	83.22	94.61	95.56	95.08	89.55
520	78.72	74.96	82.88	81.02	78.98	79.99	93.48	94.97	94.22	88.80
225	77.29	71.99	83.44	80.92	78.91	79.91	93.33	95.06	94.19	87.68
240	77.97	74.06	82.31	79.94	78.44	79.18	93.36	94.63	93.99	88.13
145	78.73	74.73	83.18	75.26	71.92	73.55	91.59	94.32	92.93	87.40
410	78.06	73.22	83.59	80.67	78.06	79.34	93.10	95.24	94.16	88.10
515	78.84	75.82	82.12	81.98	80.61	81.29	94.08	94.94	94.51	89.19
180	78.92	75.59	82.56	77.93	76.12	77.01	92.81	94.30	93.55	88.47
385	77.15	73.80	80.83	79.94	78.43	79.18	93.34	94.32	93.82	87.83
505	78.04	74.05	82.50	80.52	78.48	79.49	93.39	94.81	94.10	88.55
25	80.41	92.86	70.91	76.19	84.21	80.00	97.94	89.68	93.62	91.28
385	78.84	74.86	83.27	82.15	80.58	81.36	93.97	95.11	94.54	88.57
430	78.95	75.75	82.44	81.50	80.08	80.78	93.98	94.91	94.44	89.46
250	76.58	72.65	80.95	78.43	76.89	77.65	92.91	94.25	93.58	87.20
125	75.00	73.14	76.95	76.15	75.71	75.93	93.26	92.93	93.09	86.71
95	75.32	70.52	80.82	76.52	73.99	75.23	91.67	94.01	92.83	85.94
370	76.93	71.49	83.27	79.15	76.26	77.68	92.35	94.94	93.63	87.68
65	76.25	71.35	81.88	75.14	71.96	73.51	90.87	94.24	92.52	86.69
130	85.31	83.33	87.38	84.99	84.51	84.75	95.84	95.84	95.84	91.33
510	77.72	73.57	82.38	80.21	78.04	79.11	93.25	94.80	94.02	88.41
