180	63.54	67.44	60.06	65.11	69.75	67.35	93.28	87.61	90.36	83.20
235	65.04	67.47	62.78	66.12	70.18	68.09	93.14	88.35	90.68	84.18
445	61.19	64.26	58.40	64.18	68.72	66.37	92.65	87.15	89.81	82.05
380	62.95	66.52	59.74	64.47	68.90	66.61	92.84	87.39	90.03	83.01
500	62.48	66.70	58.76	64.44	69.68	66.95	93.28	86.99	90.03	82.61
85	66.48	71.95	61.78	61.48	66.11	63.71	92.62	86.69	89.56	83.68
90	66.13	71.26	61.69	61.85	66.80	64.23	92.99	86.73	89.75	83.27
515	62.61	66.03	59.52	64.38	69.12	66.67	92.89	87.18	89.94	82.52
285	64.39	67.80	61.30	65.91	71.32	68.51	93.55	87.36	90.35	82.88
115	63.39	71.43	56.99	61.19	68.35	64.57	93.86	84.99	89.21	80.44
415	63.00	67.07	59.40	64.74	69.45	67.01	93.06	87.31	90.10	83.09
315	62.50	65.48	59.78	65.12	70.11	67.52	93.19	87.37	90.19	81.86
60	65.22	71.43	60.00	61.11	67.48	64.14	93.45	85.73	89.43	82.76
495	62.89	67.59	58.80	64.78	69.96	67.27	93.26	87.05	90.05	82.98
50	66.67	71.88	62.16	66.44	70.21	68.28	93.94	88.03	90.89	83.05
155	61.22	62.42	60.06	62.66	66.21	64.39	91.72	87.12	89.36	81.23
10	69.09	70.37	67.86	67.65	69.70	68.66	91.84	89.36	90.59	82.65
40	69.39	78.16	62.39	64.75	69.91	67.23	93.55	86.65	89.97	83.33
480	62.91	65.47	60.54	64.67	69.03	66.78	92.74	87.50	90.05	82.59
450	62.47	66.54	58.87	64.59	69.51	66.96	93.05	87.14	90.00	82.95
45	58.33	67.12	51.58	57.75	64.57	60.97	92.94	83.93	88.21	80.23
80	60.37	65.13	56.25	63.71	69.33	66.40	92.83	86.18	89.38	81.92
380	62.77	66.29	59.60	64.19	69.09	66.55	93.00	87.13	89.97	81.87
45	66.67	68.97	64.52	64.89	68.55	66.67	92.35	88.14	90.20	83.29
410	63.36	65.28	61.54	65.85	69.92	67.83	92.71	87.96	90.27	82.79
490	62.38	66.63	58.64	64.10	69.34	66.62	93.21	86.89	89.94	82.48
435	62.51	66.93	58.64	64.57	69.50	66.94	93.09	87.09	89.99	83.01
105	63.49	68.57	59.11	63.33	67.20	65.21	92.44	87.20	89.75	83.67
415	61.75	67.59	56.84	63.69	69.77	66.59	93.48	86.16	89.67	82.09
100	64.48	69.01	60.51	63.78	67.46	65.57	92.52	87.55	89.97	83.85
140	61.84	64.77	59.17	62.91	67.17	64.97	92.38	87.03	89.63	82.01
60	65.67	68.22	63.31	66.67	69.82	68.21	93.32	88.20	90.69	81.82
